"Video.ID"	"Vernacular.Name"	"Species"	"Umbrella.Duiker.Species"	"Umbrella.Species"	"Number.Individuals"
"TaiEast_11_loc60_20140804_EK000086"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140804_EK000087"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000088"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000089"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000091"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140804_EK000092"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140804_EK000093"	"Duiker_sp"	"duiker.sp"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000094"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000095"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	3
"TaiEast_11_loc60_20140804_EK000096"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	3
"TaiEast_11_loc60_20140804_EK000097"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140804_EK000098"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140804_EK000099"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000103"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140804_EK000104"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000105"	"Zebra_duiker"	"zebra duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000107"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	3
"TaiEast_11_loc60_20140804_EK000108"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140804_EK000110"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140804_EK000112"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000113"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000115"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	3
"TaiEast_11_loc60_20140804_EK000116"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140804_EK000117"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	3
"TaiEast_11_loc60_20140804_EK000118"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000119"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000122"	"Duiker_sp"	"duiker.sp"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000123"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000125"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	3
"TaiEast_11_loc60_20140804_EK000126"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000127"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000128"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000129"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000131"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140804_EK000133"	"Bay_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000134"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	3
"TaiEast_11_loc60_20140804_EK000135"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000139"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000140"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140804_EK000141"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140804_EK000142"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140804_EK000143"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140804_EK000144"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000145"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140804_EK000146"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000147"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140804_EK000148"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140804_EK000149"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140804_EK000150"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140804_EK000153"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	4
"TaiEast_11_loc60_20140804_EK000154"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	1
"TaiEast_11_loc60_20140804_EK000157"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000159"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000161"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000162"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140804_EK000164"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140804_EK000165"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140804_EK000166"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140804_EK000167"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140804_EK000169"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140804_EK000170"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	3
"TaiEast_11_loc60_20140804_EK000171"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140804_EK000172"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000173"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140804_EK000174"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000175"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140804_EK000177"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000178"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000179"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	3
"TaiEast_11_loc60_20140804_EK000180"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000181"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140804_EK000182"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140804_EK000184"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140804_EK000186"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140804_EK000187"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140804_EK000188"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000189"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000190"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000192"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140804_EK000194"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000197"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	3
"TaiEast_11_loc60_20140804_EK000198"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140804_EK000200"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000202"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140804_EK000203"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	3
"TaiEast_11_loc60_20140804_EK000204"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000205"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140804_EK000206"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	3
"TaiEast_11_loc60_20140804_EK000207"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000208"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140804_EK000209"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140804_EK000210"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000211"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140804_EK000212"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000214"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140804_EK000215"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	5
"TaiEast_11_loc60_20140804_EK000216"	"Zebra_duiker"	"zebra duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000217"	"Zebra_duiker"	"zebra duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000218"	"Zebra_duiker"	"zebra duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000219"	"Bay_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000220"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140804_EK000221"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140804_EK000222"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000223"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140804_EK000224"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	3
"TaiEast_11_loc60_20140804_EK000225"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000226"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000227"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000228"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140804_EK000229"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000230"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140804_EK000232"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000233"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140804_EK000234"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140804_EK000235"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000237"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140804_EK000238"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140804_EK000241"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	3
"TaiEast_11_loc60_20140804_EK000242"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140804_EK000243"	"Western_crested_guineafowl"	"bird"	"bird"	"bird"	1
"TaiEast_11_loc60_20140804_EK000244"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000245"	"Zebra_duiker"	"zebra duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000248"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000249"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140804_EK000250"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140804_EK000251"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140804_EK000253"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140804_EK000254"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140804_EK000256"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000004"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000005"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140929_EK000010"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	3
"TaiEast_11_loc60_20140929_EK000011"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000012"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140929_EK000015"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140929_EK000016"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000017"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000018"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	3
"TaiEast_11_loc60_20140929_EK000021"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	1
"TaiEast_11_loc60_20140929_EK000024"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140929_EK000025"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000027"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000028"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140929_EK000029"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140929_EK000030"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	4
"TaiEast_11_loc60_20140929_EK000031"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000034"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140929_EK000036"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000037"	"Duiker_sp"	"duiker.sp"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000039"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000040"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140929_EK000041"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140929_EK000042"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140929_EK000043"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000044"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140929_EK000045"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000046"	"Squirrel"	"rodent"	"rodent"	"rodent"	1
"TaiEast_11_loc60_20140929_EK000047"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000049"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000050"	"Red_river_hog"	"red river hog"	"hog"	"hog"	1
"TaiEast_11_loc60_20140929_EK000051"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	1
"TaiEast_11_loc60_20140929_EK000052"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000055"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000056"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000057"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140929_EK000059"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000060"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000061"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140929_EK000062"	"Duiker_sp"	"duiker.sp"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000063"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000064"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000066"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	7
"TaiEast_11_loc60_20140929_EK000067"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	4
"TaiEast_11_loc60_20140929_EK000068"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	2
"TaiEast_11_loc60_20140929_EK000072"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000073"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140929_EK000074"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140929_EK000075"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000076"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140929_EK000077"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140929_EK000078"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140929_EK000083"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140929_EK000085"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000086"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140929_EK000088"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140929_EK000089"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140929_EK000090"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140929_EK000091"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140929_EK000092"	"Western_chimpanzee"	"chimpanzee"	"chimpanzee"	"chimpanzee"	4
"TaiEast_11_loc60_20140929_EK000097"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140929_EK000098"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140929_EK000099"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140929_EK000100"	"Duiker_sp"	"duiker.sp"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000101"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140929_EK000102"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000103"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140929_EK000104"	"Bay_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000105"	"African_brush_tailed_porcupine"	"porcupine"	"porcupine"	"porcupine"	1
"TaiEast_11_loc60_20140929_EK000106"	"Lowes_monkey"	"other (primate)"	"other (primate)"	"other (primate)"	1
"TaiEast_11_loc60_20140929_EK000107"	"African_brush_tailed_porcupine"	"porcupine"	"porcupine"	"porcupine"	1
"TaiEast_11_loc60_20140929_EK000108"	"African_brush_tailed_porcupine"	"porcupine"	"porcupine"	"porcupine"	1
"TaiEast_11_loc60_20140929_EK000109"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140929_EK000110"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140929_EK000112"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_11_loc60_20140929_EK000113"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000115"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140929_EK000117"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	5
"TaiEast_11_loc60_20140929_EK000118"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	9
"TaiEast_11_loc60_20140929_EK000121"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000122"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000123"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000124"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000126"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000127"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000130"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000132"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000134"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000135"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000135"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	1
"TaiEast_11_loc60_20140929_EK000136"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000138"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000139"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000140"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000141"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000142"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140929_EK000143"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000145"	"Zebra_duiker"	"zebra duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000147"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000149"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000150"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_11_loc60_20140929_EK000151"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_11_loc60_20140929_EK000152"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	1
"TaiEast_11_loc60_20140929_EK000153"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
