"Video.ID"	"PE.Species"	"Consensus.Species"	"Consensus.Prop"	"Prop.Agreement"	"Consensus.Type"
"TaiEast_2_loc30_20141103_EK000044"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_2_loc30_20141103_EK000045"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_2_loc30_20141103_EK000047"	"red duiker"	"red duiker"	1	1	"Consensus reached"
"TaiEast_2_loc30_20141103_EK000048"	"red duiker"	"red duiker"	0.666666666666667	0.666666666666667	"Consensus reached"
"TaiEast_2_loc30_20141103_EK000050"	"small grey duiker"	"small grey duiker"	0.5	0.5	"Consensus reached"
"TaiEast_2_loc30_20141103_EK000051"	"red duiker"	"red duiker"	1	1	"Consensus reached"
"TaiEast_2_loc30_20141103_EK000052"	"small grey duiker"	"small grey duiker"	0.8	0.8	"Consensus reached"
"TaiEast_2_loc30_20141103_EK000054"	"other (primate)"	"other (primate)"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000004"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_2_loc30_20141118_EK000005"	"small grey duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_2_loc30_20141118_EK000009"	"red river hog"	"red river hog"	1	1	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000011"	"red river hog"	"red river hog"	0.666666666666667	0.666666666666667	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000012"	"red river hog"	"small grey duiker"	0.75	0	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000013"	"red river hog"	"blank"	NA	NA	"Consensus blank"
"TaiEast_2_loc30_20141118_EK000014"	"red duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_2_loc30_20141118_EK000015"	"red duiker"	"red duiker"	0.625	0.625	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000017"	"small grey duiker"	"small grey duiker"	0.833333333333333	0.833333333333333	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000018"	"red duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_2_loc30_20141118_EK000019"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_2_loc30_20141118_EK000020"	"red duiker"	"red duiker"	0.8	0.8	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000022"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_2_loc30_20141118_EK000025"	"small grey duiker"	"small grey duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000027"	"small grey duiker"	"small grey duiker"	0.888888888888889	0.888888888888889	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000028"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_2_loc30_20141118_EK000030"	"red duiker"	"red duiker"	0.875	0.875	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000031"	"red duiker"	"red duiker"	1	1	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000032"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_2_loc30_20141118_EK000033"	"red duiker"	"red duiker"	0.857142857142857	0.857142857142857	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000034"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_2_loc30_20141118_EK000035"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000036"	"small grey duiker"	"small grey duiker"	0.75	0.75	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000038"	"small grey duiker"	"small grey duiker"	0.857142857142857	0.857142857142857	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000039"	"small grey duiker"	"small grey duiker"	0.666666666666667	0.666666666666667	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000040"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_2_loc30_20141118_EK000042"	"red river hog"	"red river hog"	0.875	0.875	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000044"	"small grey duiker"	"small grey duiker"	0.714285714285714	0.714285714285714	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000046"	"red duiker"	"red duiker"	0.7	0.7	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000047"	"small grey duiker"	"small grey duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000048"	"small grey duiker"	"small grey duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000050"	"small grey duiker"	"small grey duiker"	0.636363636363636	0.636363636363636	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000053"	"small grey duiker"	"small grey duiker"	0.555555555555556	0.555555555555556	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000054"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_2_loc30_20141118_EK000056"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_2_loc30_20141118_EK000057"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_2_loc30_20141118_EK000058"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000059"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000061"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_2_loc30_20141118_EK000062"	"red river hog"	"red river hog"	0.875	0.875	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000064"	"small grey duiker"	"small grey duiker"	0.636363636363636	0.636363636363636	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000065"	"small grey duiker"	"small grey duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000066"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_2_loc30_20141118_EK000067"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_2_loc30_20141118_EK000068"	"small grey duiker"	"small grey duiker"	0.7	0.7	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000069"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000071"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000073"	"other (primate)"	"other (primate)"	0.8	0.8	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000074"	"red duiker"	"red duiker"	1	1	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000075"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000077"	"Jentink's duiker"	"Jentink's duiker"	0.7	0.7	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000079"	"red duiker"	"red duiker"	0.857142857142857	0.857142857142857	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000080"	"red duiker"	"red duiker"	1	1	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000081"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000082"	"red duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_2_loc30_20141118_EK000086"	"small grey duiker"	"small grey duiker"	0.857142857142857	0.857142857142857	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000089"	"red duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_2_loc30_20141118_EK000091"	"red duiker"	"red duiker"	0.714285714285714	0.714285714285714	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000092"	"red duiker"	"red duiker"	0.666666666666667	0.666666666666667	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000094"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_2_loc30_20141118_EK000095"	"red duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_2_loc30_20141118_EK000097"	"small grey duiker"	"red duiker"	0.5	0.3	"Consensus reached"
"TaiEast_2_loc30_20150121_EK000013"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_2_loc30_20150121_EK000019"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_2_loc30_20150121_EK000023"	"small grey duiker"	"small grey duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_2_loc30_20150121_EK000024"	"small grey duiker"	"small grey duiker"	0.75	0.75	"Consensus reached"
"TaiEast_2_loc30_20150121_EK000037"	"red river hog"	"red river hog"	0.875	0.875	"Consensus reached"
"TaiEast_2_loc30_20150121_EK000041"	"red river hog"	"red river hog"	0.714285714285714	0.714285714285714	"Consensus reached"
"TaiEast_2_loc30_20150121_EK000042"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_2_loc30_20150121_EK000045"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_2_loc30_20150121_EK000047"	"red river hog"	"red river hog"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_2_loc30_20150121_EK000054"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_2_loc30_20150121_EK000055"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_2_loc30_20150121_EK000064"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_2_loc30_20150121_EK000086"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_2_loc30_20150121_EK000092"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_2_loc30_20150121_EK000093"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_2_loc30_20150121_EK000107"	"red duiker"	"red duiker"	0.666666666666667	0.666666666666667	"Consensus reached"
"TaiEast_2_loc30_20150121_EK000113"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_2_loc30_20150121_EK000114"	"red duiker"	"red duiker"	1	1	"Consensus reached"
"TaiEast_2_loc30_20150121_EK000123"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_2_loc30_20150121_EK000130"	"red duiker"	"red duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_20_loc22_20150121_EK000005"	"red duiker"	"red duiker"	0.5	0.5	"Consensus reached"
"TaiEast_20_loc22_20150121_EK000018"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_20_loc22_20150121_EK000023"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_20_loc22_20150121_EK000024"	"red duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_20_loc22_20150121_EK000025"	"red duiker"	"red duiker"	0.666666666666667	0.666666666666667	"Consensus reached"
"TaiEast_20_loc22_20150121_EK000029"	"small grey duiker"	"small grey duiker"	0.5	0.5	"Consensus reached"
"TaiEast_20_loc22_20150121_EK000030"	"hippopotamus"	"hippopotamus"	1	1	"Consensus reached"
"TaiEast_20_loc24_20140709_EK000008"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_20_loc24_20140709_EK000009"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_20_loc24_20140709_EK000011"	"small grey duiker"	"small grey duiker"	0.857142857142857	0.857142857142857	"Consensus reached"
"TaiEast_20_loc24_20140709_EK000012"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_20_loc24_20140709_EK000015"	"blank"	"small grey duiker"	0.555555555555556	0	"Consensus reached"
"TaiEast_20_loc24_20140709_EK000017"	"small grey duiker"	"small grey duiker"	0.75	0.75	"Consensus reached"
"TaiEast_20_loc24_20140709_EK000019"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_20_loc24_20140709_EK000020"	"red duiker"	"red duiker"	0.625	0.625	"Consensus reached"
"TaiEast_20_loc24_20140709_EK000021"	"red duiker"	"red duiker"	1	1	"Consensus reached"
"TaiEast_20_loc24_20140709_EK000022"	"small grey duiker"	"small grey duiker"	0.857142857142857	0.857142857142857	"Consensus reached"
"TaiEast_20_loc24_20140709_EK000025"	"red duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_20_loc24_20140709_EK000026"	"blank"	"small antelope"	0.5	0	"Consensus reached"
"TaiEast_20_loc24_20140709_EK000027"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_20_loc24_20140709_EK000028"	"small grey duiker"	"red duiker"	0.6	0.4	"Consensus reached"
"TaiEast_20_loc24_20140709_EK000029"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_20_loc24_20140709_EK000033"	"small grey duiker"	"small grey duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_20_loc24_20140709_EK000034"	"small grey duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_20_loc24_20140709_EK000035"	"small grey duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_20_loc24_20140709_EK000036"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_20_loc24_20140709_EK000040"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_20_loc24_20140709_EK000041"	"small grey duiker"	"small grey duiker"	0.666666666666667	0.666666666666667	"Consensus reached"
"TaiEast_20_loc24_20140709_EK000043"	"red duiker"	"red duiker"	0.875	0.875	"Consensus reached"
"TaiEast_20_loc24_20140709_EK000045"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_20_loc24_20140709_EK000046"	"small grey duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_20_loc24_20140709_EK000047"	"small grey duiker"	"small grey duiker"	0.8	0.8	"Consensus reached"
"TaiEast_20_loc24_20140709_EK000050"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_20_loc24_20140709_EK000051"	"small grey duiker"	"small grey duiker"	0.857142857142857	0.857142857142857	"Consensus reached"
"TaiEast_20_loc24_20140709_EK000052"	"small grey duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_20_loc24_20140709_EK000053"	"red duiker"	"red duiker"	0.75	0.75	"Consensus reached"
"TaiEast_20_loc24_20140709_EK000054"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_20_loc24_20140709_EK000055"	"red duiker"	"red duiker"	0.5	0.5	"Consensus reached"
"TaiEast_20_loc24_20140709_EK000057"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_20_loc24_20140709_EK000059"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_20_loc24_20140709_EK000060"	"red duiker"	"red duiker"	0.8	0.8	"Consensus reached"
"TaiEast_20_loc24_20140709_EK000062"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_20_loc24_20140709_EK000063"	"red duiker"	"red duiker"	0.636363636363636	0.636363636363636	"Consensus reached"
"TaiEast_20_loc24_20140709_EK000065"	"red duiker"	"dark duiker"	0.6	0	"Consensus reached"
"TaiEast_20_loc24_20140709_EK000066"	"red duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_20_loc24_20140709_EK000067"	"red duiker"	"red duiker"	0.5	0.5	"Consensus reached"
"TaiEast_20_loc24_20140709_EK000068"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_20_loc24_20140709_EK000069"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_20_loc24_20140709_EK000071"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_20_loc24_20141103_EK000006"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_20_loc24_20141103_EK000007"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_20_loc24_20141103_EK000009"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_20_loc24_20141103_EK000011"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_20_loc24_20141103_EK000013"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_20_loc24_20141103_EK000014"	"red duiker"	"red duiker"	0.636363636363636	0.636363636363636	"Consensus reached"
"TaiEast_20_loc24_20141103_EK000015"	"red duiker"	"red duiker"	0.75	0.75	"Consensus reached"
"TaiEast_20_loc24_20141103_EK000016"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_20_loc24_20141103_EK000017"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_20_loc24_20141103_EK000018"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_20_loc24_20141103_EK000020"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_20_loc24_20141103_EK000022"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_20_loc24_20141103_EK000023"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_20_loc24_20141103_EK000024"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_20_loc24_20141103_EK000026"	"small grey duiker"	"small grey duiker"	0.7	0.7	"Consensus reached"
"TaiEast_20_loc24_20141103_EK000027"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_20_loc24_20141103_EK000030"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_20_loc24_20141103_EK000032"	"blank"	"other (primate)"	1	0	"Consensus reached"
"TaiEast_20_loc24_20141103_EK000033"	"small grey duiker"	"small grey duiker"	0.857142857142857	0.857142857142857	"Consensus reached"
"TaiEast_20_loc24_20141103_EK000034"	"small grey duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_20_loc24_20141103_EK000035"	"red duiker"	"red duiker"	1	1	"Consensus reached"
"TaiEast_20_loc24_20141103_EK000037"	"small grey duiker"	"small grey duiker"	0.555555555555556	0.555555555555556	"Consensus reached"
"TaiEast_20_loc24_20141103_EK000038"	"red duiker"	"red duiker"	0.6	0.6	"Consensus reached"
"TaiEast_20_loc24_20141103_EK000039"	"pangolin"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_20_loc24_20141103_EK000040"	"red duiker"	"red duiker"	0.875	0.875	"Consensus reached"
"TaiEast_20_loc24_20141103_EK000041"	"red duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_20_loc24_20141103_EK000042"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_20_loc24_20141103_EK000043"	"small grey duiker"	"small grey duiker"	0.636363636363636	0.636363636363636	"Consensus reached"
"TaiEast_20_loc24_20141103_EK000046"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_20_loc24_20141103_EK000047"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_20_loc24_20141103_EK000048"	"red duiker"	"red duiker"	0.875	0.875	"Consensus reached"
"TaiEast_20_loc24_20141103_EK000052"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_20_loc24_20141103_EK000054"	"small grey duiker"	"small grey duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_20_loc24_20141103_EK000056"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_20_loc24_20141103_EK000057"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_20_loc24_20141103_EK000058"	"red duiker"	"red duiker"	1	1	"Consensus reached"
"TaiEast_20_loc24_20141103_EK000059"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_20_loc24_20141103_EK000061"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_20_loc24_20141103_EK000062"	"red duiker"	"red duiker"	0.833333333333333	0.833333333333333	"Consensus reached"
"TaiEast_20_loc24_20141103_EK000063"	"red duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_20_loc24_20141103_EK000064"	"small grey duiker"	"small grey duiker"	0.555555555555556	0.555555555555556	"Consensus reached"
"TaiEast_20_loc24_20141103_EK000065"	"red duiker"	"red duiker"	1	1	"Consensus reached"
"TaiEast_21_loc9_20140922_EK000005"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_21_loc9_20140922_EK000007"	"bird"	"bird"	1	1	"Consensus reached"
"TaiEast_21_loc9_20140922_EK000010"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_21_loc9_20140922_EK000014"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_21_loc9_20140922_EK000016"	"bird"	"bird"	1	1	"Consensus reached"
"TaiEast_21_loc9_20140922_EK000017"	"bird"	"bird"	1	1	"Consensus reached"
"TaiEast_21_loc9_20140922_EK000018"	"pangolin"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_21_loc9_20140922_EK000020"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_21_loc9_20140922_EK000023"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_21_loc9_20140922_EK000024"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_21_loc9_20140922_EK000025"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_21_loc9_20140922_EK000026"	"rodent"	"blank"	NA	NA	"Consensus blank"
"TaiEast_21_loc9_20140922_EK000027"	"small grey duiker"	"small grey duiker"	0.7	0.7	"Consensus reached"
